crowd_bin,head_area_bin,inout_bin,layer_a,layer_b,metric,people_count,sample_id,scope,value
4+,medium,all_in,layer_2,,spatial_variance,4,318,layer,7.333484764579869
4+,medium,all_in,layer_5,,token_cosine,4,318,layer,0.23357902505165504
4+,medium,all_in,layer_5,,effective_rank,4,318,layer,8.749737226291414
4+,medium,all_in,layer_5,,normalized_effective_rank,4,318,layer,0.13671464416080334
4+,medium,all_in,layer_5,,spatial_variance,4,318,layer,6.6820650316638295
4+,medium,all_in,layer_8,,token_cosine,4,318,layer,0.1838428741400986
4+,medium,all_in,layer_8,,effective_rank,4,318,layer,15.767764260106457
4+,medium,all_in,layer_8,,normalized_effective_rank,4,318,layer,0.2463713165641634
4+,medium,all_in,layer_8,,spatial_variance,4,318,layer,1.397907762931507
4+,medium,all_in,layer_11,,token_cosine,4,318,layer,0.423614066159528
4+,medium,all_in,layer_11,,effective_rank,4,318,layer,19.31264939027127
4+,medium,all_in,layer_11,,normalized_effective_rank,4,318,layer,0.3017601467229886
4+,medium,all_in,layer_11,,spatial_variance,4,318,layer,0.09259314073538875
4+,medium,all_in,layer_2,layer_5,linear_cka,4,318,pair,0.9127278578152676
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,318,pair,0.13902473385402456
4+,medium,all_in,layer_2,layer_8,linear_cka,4,318,pair,0.8235032340091608
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,318,pair,0.39023945022312634
4+,medium,all_in,layer_2,layer_11,linear_cka,4,318,pair,0.678064268435597
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,318,pair,0.7693634235384177
4+,medium,all_in,layer_5,layer_8,linear_cka,4,318,pair,0.9626270507725788
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,318,pair,0.24216811611505265
4+,medium,all_in,layer_5,layer_11,linear_cka,4,318,pair,0.8160041010633794
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,318,pair,0.734863233017759
4+,medium,all_in,layer_8,layer_11,linear_cka,4,318,pair,0.8900083723737823
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,318,pair,0.6672547064058849
4+,medium,all_in,layer_2,,token_cosine,4,319,layer,0.3769722432323564
4+,medium,all_in,layer_2,,effective_rank,4,319,layer,5.593791088484316
4+,medium,all_in,layer_2,,normalized_effective_rank,4,319,layer,0.08740298575756744
4+,medium,all_in,layer_2,,spatial_variance,4,319,layer,7.369940077671639
4+,medium,all_in,layer_5,,token_cosine,4,319,layer,0.23390093054593206
4+,medium,all_in,layer_5,,effective_rank,4,319,layer,8.798099727032934
4+,medium,all_in,layer_5,,normalized_effective_rank,4,319,layer,0.1374703082348896
4+,medium,all_in,layer_5,,spatial_variance,4,319,layer,6.654196296096475
4+,medium,all_in,layer_8,,token_cosine,4,319,layer,0.18413436190748675
4+,medium,all_in,layer_8,,effective_rank,4,319,layer,15.871703363448463
4+,medium,all_in,layer_8,,normalized_effective_rank,4,319,layer,0.24799536505388223
4+,medium,all_in,layer_8,,spatial_variance,4,319,layer,1.39919224413031
4+,medium,all_in,layer_11,,token_cosine,4,319,layer,0.4232207832524134
4+,medium,all_in,layer_11,,effective_rank,4,319,layer,19.38729014256457
4+,medium,all_in,layer_11,,normalized_effective_rank,4,319,layer,0.3029264084775714
4+,medium,all_in,layer_11,,spatial_variance,4,319,layer,0.09276726314379737
4+,medium,all_in,layer_2,layer_5,linear_cka,4,319,pair,0.9117566128922329
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,319,pair,0.1395911284869134
4+,medium,all_in,layer_2,layer_8,linear_cka,4,319,pair,0.8224931411018167
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,319,pair,0.3904412956424571
4+,medium,all_in,layer_2,layer_11,linear_cka,4,319,pair,0.6758673137889382
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,319,pair,0.7694861905115633
4+,medium,all_in,layer_5,layer_8,linear_cka,4,319,pair,0.9623829116832451
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,319,pair,0.2433903512096607
4+,medium,all_in,layer_5,layer_11,linear_cka,4,319,pair,0.8154979760330248
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,319,pair,0.7365810408148119
4+,medium,all_in,layer_8,layer_11,linear_cka,4,319,pair,0.8895420617284924
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,319,pair,0.6693922076159537
4+,medium,all_in,layer_2,,token_cosine,4,320,layer,0.3815142686887507
4+,medium,all_in,layer_2,,effective_rank,4,320,layer,5.628344734669591
4+,medium,all_in,layer_2,,normalized_effective_rank,4,320,layer,0.08794288647921236
4+,medium,all_in,layer_2,,spatial_variance,4,320,layer,7.264257740769246
4+,medium,all_in,layer_5,,token_cosine,4,320,layer,0.23660042570981013
4+,medium,all_in,layer_5,,effective_rank,4,320,layer,8.862618496428338
4+,medium,all_in,layer_5,,normalized_effective_rank,4,320,layer,0.13847841400669278
4+,medium,all_in,layer_5,,spatial_variance,4,320,layer,6.582009807182163
4+,medium,all_in,layer_8,,token_cosine,4,320,layer,0.1852832702278671
4+,medium,all_in,layer_8,,effective_rank,4,320,layer,15.941365756004823
4+,medium,all_in,layer_8,,normalized_effective_rank,4,320,layer,0.24908383993757535
4+,medium,all_in,layer_8,,spatial_variance,4,320,layer,1.3953271280001935
4+,medium,all_in,layer_11,,token_cosine,4,320,layer,0.42373864863836114
4+,medium,all_in,layer_11,,effective_rank,4,320,layer,19.34181134851024
4+,medium,all_in,layer_11,,normalized_effective_rank,4,320,layer,0.3022158023204725
4+,medium,all_in,layer_11,,spatial_variance,4,320,layer,0.09258555298212463
4+,medium,all_in,layer_2,layer_5,linear_cka,4,320,pair,0.9094400940627027
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,320,pair,0.1405558130748603
4+,medium,all_in,layer_2,layer_8,linear_cka,4,320,pair,0.8178263990308793
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,320,pair,0.3899347571641105
4+,medium,all_in,layer_2,layer_11,linear_cka,4,320,pair,0.6713568245390862
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,320,pair,0.7700846840399483
4+,medium,all_in,layer_5,layer_8,linear_cka,4,320,pair,0.9617804318553493
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,320,pair,0.24320989550670175
4+,medium,all_in,layer_5,layer_11,linear_cka,4,320,pair,0.8138937407577816
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,320,pair,0.7366188820865127
4+,medium,all_in,layer_8,layer_11,linear_cka,4,320,pair,0.889650943519554
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,320,pair,0.6700625674766307
4+,medium,all_in,layer_2,,token_cosine,4,321,layer,0.38313796830724783
4+,medium,all_in,layer_2,,effective_rank,4,321,layer,5.611524289595403
4+,medium,all_in,layer_2,,normalized_effective_rank,4,321,layer,0.08768006702492817
4+,medium,all_in,layer_2,,spatial_variance,4,321,layer,7.269220545645893
4+,medium,all_in,layer_5,,token_cosine,4,321,layer,0.23706552904823755
4+,medium,all_in,layer_5,,effective_rank,4,321,layer,8.900780747771405
4+,medium,all_in,layer_5,,normalized_effective_rank,4,321,layer,0.1390746991839282
4+,medium,all_in,layer_5,,spatial_variance,4,321,layer,6.526645014413956
4+,medium,all_in,layer_8,,token_cosine,4,321,layer,0.1855407569540921
4+,medium,all_in,layer_8,,effective_rank,4,321,layer,16.12409568112396
4+,medium,all_in,layer_8,,normalized_effective_rank,4,321,layer,0.2519389950175619
4+,medium,all_in,layer_8,,spatial_variance,4,321,layer,1.3965553939857607
4+,medium,all_in,layer_11,,token_cosine,4,321,layer,0.4234574057268128
4+,medium,all_in,layer_11,,effective_rank,4,321,layer,19.448820438406333
4+,medium,all_in,layer_11,,normalized_effective_rank,4,321,layer,0.30388781935009895
4+,medium,all_in,layer_11,,spatial_variance,4,321,layer,0.092733541088495
4+,medium,all_in,layer_2,layer_5,linear_cka,4,321,pair,0.9074294026355835
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,321,pair,0.1413961133502389
4+,medium,all_in,layer_2,layer_8,linear_cka,4,321,pair,0.8147132003533003
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,321,pair,0.3913634648660032
4+,medium,all_in,layer_2,layer_11,linear_cka,4,321,pair,0.6694956149027218
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,321,pair,0.7702067249017198
4+,medium,all_in,layer_5,layer_8,linear_cka,4,321,pair,0.9615596548785112
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,321,pair,0.24410758644529934
4+,medium,all_in,layer_5,layer_11,linear_cka,4,321,pair,0.8139405336992822
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,321,pair,0.7365884095870984
4+,medium,all_in,layer_8,layer_11,linear_cka,4,321,pair,0.8891556208211957
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,321,pair,0.6703465850758025
4+,medium,mixed,layer_2,,token_cosine,4,322,layer,0.37732223129674874
4+,medium,mixed,layer_2,,effective_rank,4,322,layer,5.604766151351787
4+,medium,mixed,layer_2,,normalized_effective_rank,4,322,layer,0.08757447111487167
4+,medium,mixed,layer_2,,spatial_variance,4,322,layer,7.427857859590205
4+,medium,mixed,layer_5,,token_cosine,4,322,layer,0.2349081325714029
4+,medium,mixed,layer_5,,effective_rank,4,322,layer,8.883051637110128
4+,medium,mixed,layer_5,,normalized_effective_rank,4,322,layer,0.13879768182984575
4+,medium,mixed,layer_5,,spatial_variance,4,322,layer,6.576342537656456
4+,medium,mixed,layer_8,,token_cosine,4,322,layer,0.18497837881363802
4+,medium,mixed,layer_8,,effective_rank,4,322,layer,16.101507272661223
4+,medium,mixed,layer_8,,normalized_effective_rank,4,322,layer,0.2515860511353316
4+,medium,mixed,layer_8,,spatial_variance,4,322,layer,1.4009138645515071
4+,medium,mixed,layer_11,,token_cosine,4,322,layer,0.4232179505508201
4+,medium,mixed,layer_11,,effective_rank,4,322,layer,19.46863510466376
4+,medium,mixed,layer_11,,normalized_effective_rank,4,322,layer,0.30419742351037127
4+,medium,mixed,layer_11,,spatial_variance,4,322,layer,0.09294853555888309
4+,medium,mixed,layer_2,layer_5,linear_cka,4,322,pair,0.9088945489078566
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,322,pair,0.14037011474903088
4+,medium,mixed,layer_2,layer_8,linear_cka,4,322,pair,0.8144135883914863
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,322,pair,0.389938726545083
4+,medium,mixed,layer_2,layer_11,linear_cka,4,322,pair,0.6684563768069415
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,322,pair,0.7700808951260631
4+,medium,mixed,layer_5,layer_8,linear_cka,4,322,pair,0.9614435699092706
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,322,pair,0.24364751309654586
4+,medium,mixed,layer_5,layer_11,linear_cka,4,322,pair,0.8129112818833966
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,322,pair,0.7361913123046004
4+,medium,mixed,layer_8,layer_11,linear_cka,4,322,pair,0.8888794892211054
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,322,pair,0.6698690075501009
4+,medium,mixed,layer_2,,token_cosine,4,323,layer,0.37597593050736594
4+,medium,mixed,layer_2,,effective_rank,4,323,layer,5.596314627756478
4+,medium,mixed,layer_2,,normalized_effective_rank,4,323,layer,0.08744241605869497
4+,medium,mixed,layer_2,,spatial_variance,4,323,layer,7.4761511585140115
4+,medium,mixed,layer_5,,token_cosine,4,323,layer,0.23423196385614736
4+,medium,mixed,layer_5,,effective_rank,4,323,layer,8.854401776827965
4+,medium,mixed,layer_5,,normalized_effective_rank,4,323,layer,0.13835002776293695
4+,medium,mixed,layer_5,,spatial_variance,4,323,layer,6.5788859398149535
4+,medium,mixed,layer_8,,token_cosine,4,323,layer,0.18463514765956776
4+,medium,mixed,layer_8,,effective_rank,4,323,layer,16.04983102345355
4+,medium,mixed,layer_8,,normalized_effective_rank,4,323,layer,0.2507786097414617
4+,medium,mixed,layer_8,,spatial_variance,4,323,layer,1.4047912524702975
4+,medium,mixed,layer_11,,token_cosine,4,323,layer,0.42326019901519135
4+,medium,mixed,layer_11,,effective_rank,4,323,layer,19.46796225602948
4+,medium,mixed,layer_11,,normalized_effective_rank,4,323,layer,0.30418691025046063
4+,medium,mixed,layer_11,,spatial_variance,4,323,layer,0.0928788203152876
4+,medium,mixed,layer_2,layer_5,linear_cka,4,323,pair,0.9105189819331047
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,323,pair,0.13909244411808463
4+,medium,mixed,layer_2,layer_8,linear_cka,4,323,pair,0.8189411877283358
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,323,pair,0.38884900436935466
4+,medium,mixed,layer_2,layer_11,linear_cka,4,323,pair,0.6730561498183376
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,323,pair,0.7691912737073964
4+,medium,mixed,layer_5,layer_8,linear_cka,4,323,pair,0.9622970599692497
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,323,pair,0.24336223859956382
4+,medium,mixed,layer_5,layer_11,linear_cka,4,323,pair,0.8136022839786027
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,323,pair,0.7360907579683164
4+,medium,mixed,layer_8,layer_11,linear_cka,4,323,pair,0.8879916769311635
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,323,pair,0.6696062036706389
4+,medium,mixed,layer_2,,token_cosine,4,324,layer,0.37776800596177734
4+,medium,mixed,layer_2,,effective_rank,4,324,layer,5.608226349694432
4+,medium,mixed,layer_2,,normalized_effective_rank,4,324,layer,0.0876285367139755
4+,medium,mixed,layer_2,,spatial_variance,4,324,layer,7.4465143981724
4+,medium,mixed,layer_5,,token_cosine,4,324,layer,0.23488931287549816
4+,medium,mixed,layer_5,,effective_rank,4,324,layer,8.872889550390719
4+,medium,mixed,layer_5,,normalized_effective_rank,4,324,layer,0.13863889922485498
4+,medium,mixed,layer_5,,spatial_variance,4,324,layer,6.568570386472324
4+,medium,mixed,layer_8,,token_cosine,4,324,layer,0.1849564502238444
4+,medium,mixed,layer_8,,effective_rank,4,324,layer,16.0641729177143
4+,medium,mixed,layer_8,,normalized_effective_rank,4,324,layer,0.2510027018392859
4+,medium,mixed,layer_8,,spatial_variance,4,324,layer,1.3990261526543044
4+,medium,mixed,layer_11,,token_cosine,4,324,layer,0.42309235325773764
4+,medium,mixed,layer_11,,effective_rank,4,324,layer,19.496212101352594
4+,medium,mixed,layer_11,,normalized_effective_rank,4,324,layer,0.3046283140836343
4+,medium,mixed,layer_11,,spatial_variance,4,324,layer,0.09284099839589217
4+,medium,mixed,layer_2,layer_5,linear_cka,4,324,pair,0.9105374399164763
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,324,pair,0.13977162041459346
4+,medium,mixed,layer_2,layer_8,linear_cka,4,324,pair,0.8181108326358091
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,324,pair,0.3897672233952358
4+,medium,mixed,layer_2,layer_11,linear_cka,4,324,pair,0.6748680321682106
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,324,pair,0.7698794815835254
4+,medium,mixed,layer_5,layer_8,linear_cka,4,324,pair,0.9621020491348657
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,324,pair,0.24371734247180107
4+,medium,mixed,layer_5,layer_11,linear_cka,4,324,pair,0.8151330691717305
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,324,pair,0.7362370447366638
4+,medium,mixed,layer_8,layer_11,linear_cka,4,324,pair,0.8880281735051676
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,324,pair,0.6695600032688052
4+,medium,mixed,layer_2,,token_cosine,4,325,layer,0.3773691022009741
4+,medium,mixed,layer_2,,effective_rank,4,325,layer,5.593329521759193
4+,medium,mixed,layer_2,,normalized_effective_rank,4,325,layer,0.08739577377748739
4+,medium,mixed,layer_2,,spatial_variance,4,325,layer,7.443576580339129
4+,medium,mixed,layer_5,,token_cosine,4,325,layer,0.23401823781331907
4+,medium,mixed,layer_5,,effective_rank,4,325,layer,8.886840660875478
4+,medium,mixed,layer_5,,normalized_effective_rank,4,325,layer,0.13885688532617935
4+,medium,mixed,layer_5,,spatial_variance,4,325,layer,6.538782900221797
4+,medium,mixed,layer_8,,token_cosine,4,325,layer,0.18454286828009892
4+,medium,mixed,layer_8,,effective_rank,4,325,layer,16.15494270254646
4+,medium,mixed,layer_8,,normalized_effective_rank,4,325,layer,0.25242097972728844
4+,medium,mixed,layer_8,,spatial_variance,4,325,layer,1.3940703238524916
4+,medium,mixed,layer_11,,token_cosine,4,325,layer,0.4229842124869726
4+,medium,mixed,layer_11,,effective_rank,4,325,layer,19.681467479477064
4+,medium,mixed,layer_11,,normalized_effective_rank,4,325,layer,0.3075229293668291
4+,medium,mixed,layer_11,,spatial_variance,4,325,layer,0.09254988942231195
4+,medium,mixed,layer_2,layer_5,linear_cka,4,325,pair,0.9101656610718954
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,325,pair,0.14012977039126198
4+,medium,mixed,layer_2,layer_8,linear_cka,4,325,pair,0.8163240494071238
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,325,pair,0.39021897703157454
4+,medium,mixed,layer_2,layer_11,linear_cka,4,325,pair,0.6748669277768808
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,325,pair,0.7704056136547979
4+,medium,mixed,layer_5,layer_8,linear_cka,4,325,pair,0.9614489784254258
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,325,pair,0.24405428362945505
4+,medium,mixed,layer_5,layer_11,linear_cka,4,325,pair,0.8156662978276261
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,325,pair,0.7368030900017865
4+,medium,mixed,layer_8,layer_11,linear_cka,4,325,pair,0.8873519920669861
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,325,pair,0.6693350088756164
4+,medium,all_in,layer_2,,token_cosine,4,326,layer,0.3752141995124618
4+,medium,all_in,layer_2,,effective_rank,4,326,layer,5.577834224396264
4+,medium,all_in,layer_2,,normalized_effective_rank,4,326,layer,0.08715365975619163
4+,medium,all_in,layer_2,,spatial_variance,4,326,layer,7.475570923120252
4+,medium,all_in,layer_5,,token_cosine,4,326,layer,0.2330664546783134
4+,medium,all_in,layer_5,,effective_rank,4,326,layer,8.847015856057949
4+,medium,all_in,layer_5,,normalized_effective_rank,4,326,layer,0.13823462275090545
4+,medium,all_in,layer_5,,spatial_variance,4,326,layer,6.582787132446456
4+,medium,all_in,layer_8,,token_cosine,4,326,layer,0.18425797745985956
4+,medium,all_in,layer_8,,effective_rank,4,326,layer,16.11955405326772
4+,medium,all_in,layer_8,,normalized_effective_rank,4,326,layer,0.2518680320823081
4+,medium,all_in,layer_8,,spatial_variance,4,326,layer,1.389387942545066
4+,medium,all_in,layer_11,,token_cosine,4,326,layer,0.4223686190088857
4+,medium,all_in,layer_11,,effective_rank,4,326,layer,19.65341841907326
4+,medium,all_in,layer_11,,normalized_effective_rank,4,326,layer,0.3070846627980197
